ID,LEFT_WRIST_THUMB_CMC_MCP,LEFT_THUMB_CMC_MCP_IP,LEFT_THUMB_MCP_IP_TIP,LEFT_WRIST_INDEX_FINGER_MCP_PIP,LEFT_INDEX_FINGER_MCP_PIP_DIP,LEFT_INDEX_FINGER_PIP_DIP_TIP,LEFT_WRIST_MIDDLE_FINGER_MCP_PIP,LEFT_MIDDLE_FINGER_MCP_PIP_DIP,LEFT_MIDDLE_FINGER_PIP_DIP_TIP,LEFT_WRIST_RING_FINGER_MCP_PIP,LEFT_RING_FINGER_MCP_PIP_DIP,LEFT_RING_FINGER_PIP_DIP_TIP,LEFT_WRIST_PINKY_MCP_PIP,LEFT_PINKY_MCP_PIP_DIP,LEFT_PINKY_PIP_DIP_TIP,RIGHT_WRIST_THUMB_CMC_MCP,RIGHT_THUMB_CMC_MCP_IP,RIGHT_THUMB_MCP_IP_TIP,RIGHT_WRIST_INDEX_FINGER_MCP_PIP,RIGHT_INDEX_FINGER_MCP_PIP_DIP,RIGHT_INDEX_FINGER_PIP_DIP_TIP,RIGHT_WRIST_MIDDLE_FINGER_MCP_PIP,RIGHT_MIDDLE_FINGER_MCP_PIP_DIP,RIGHT_MIDDLE_FINGER_PIP_DIP_TIP,RIGHT_WRIST_RING_FINGER_MCP_PIP,RIGHT_RING_FINGER_MCP_PIP_DIP,RIGHT_RING_FINGER_PIP_DIP_TIP,RIGHT_WRIST_PINKY_MCP_PIP,RIGHT_PINKY_MCP_PIP_DIP,RIGHT_PINKY_PIP_DIP_TIP,R_SHOULDER_L_SHOULDER_L_ELBOW,L_SHOULDER_L_ELBOW_L_WRIST,L_ELBOW_L_WRIST_L_PINKY,L_SHOULDER_R_SHOULDER_R_ELBOW,R_SHOULDER_R_ELBOW_R_WRIST,R_ELBOW_R_WRIST_R_PINKY,LEFT_THUMB_CMC_TIP,LEFT_INDEX_MCP_TIP,LEFT_MIDDLE_MCP_TIP,LEFT_RING_MCP_TIP,LEFT_PINKY_MCP_TIP,LEFT_THUMB_TIP_INDEX_TIP,LEFT_INDEX_TIP_MIDDLE_TIP,LEFT_MIDDLE_TIP_RING_TIP,LEFT_RING_TIP_PINKY_TIP,RIGHT_THUMB_CMC_TIP,RIGHT_INDEX_MCP_TIP,RIGHT_MIDDLE_MCP_TIP,RIGHT_RING_MCP_TIP,RIGHT_PINKY_MCP_TIP,RIGHT_THUMB_TIP_INDEX_TIP,RIGHT_INDEX_TIP_MIDDLE_TIP,RIGHT_MIDDLE_TIP_RING_TIP,RIGHT_RING_TIP_PINKY_TIP,L_SHOULDER_L_WRIST,R_SHOULDER_R_WRIST
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,172.57,176.32,172.69,169.51,173.25,176.57,174.69,170.72,168.78,178.07,169.17,170.6,175.93,170.94,173.45,,,,,,,,,,,,,,,,,,,,,,0.0961348673011352,0.07556670637620479,0.07175218849567222,0.07050626240987594,0.051909017812581774,0.04312706752687587,0.017353451420146354,0.018953087667990757,0.031028726025000605,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,167.38,167.83,166.69,125.43,164.64,150.55,143.23,157.89,152.98,136.87,138.89,138.6,125.79,142.15,117.21,107.93,,,,,,,,,,,,,,,0.07530140123970232,0.040387538254607766,0.03261022249715792,0.02340194107410347,0.0180403424553938,0.034779021953462406,0.01680813105787565,0.030171081534568957,0.030757062422985218,,
harsha_1,,,,,,,,,,,,,,,,167.53,170.53,176.72,159.66,118.38,165.63,159.41,117.02,162.69,147.08,110.58,168.6,159.47,106.8,165.89,110.37,,,,,,,,,,,,,,,0.09097319448435273,0.048304976251830396,0.049673100375122986,0.04212530605242583,0.023517107241181712,0.033810519392241785,0.01299780691416748,0.028217242688604136,0.05809622837121888,,
harsha_1,174.06,174.66,167.49,171.05,129.92,143.77,170.47,136.63,126.76,143.39,143.3,146.32,119.34,164.7,175.88,161.43,168.73,173.83,170.91,133.74,149.59,175.37,134.13,154.43,155.15,136.81,159.76,134.03,121.33,156.61,106.7,91.66,162.42,,,,0.08931389129330128,0.04552903962056207,0.0346992075760173,0.033797475426981576,0.058391734342820086,0.048685808299754385,0.03842997305620377,0.051517655975729604,0.06945890383543939,0.09830317946114873,0.061194488580491625,0.060563532915464825,0.05784917356233077,0.0300324688387624,0.04263966372371322,0.01697496597690163,0.0267475633141515,0.05882546685501683,0.5864028518394994,
harsha_1,170.94,169.14,172.6,169.71,157.9,158.64,177.64,157.49,159.51,174.76,158.14,165.5,167.83,144.6,169.14,171.55,168.79,171.13,166.78,157.94,156.75,174.69,154.35,156.81,174.4,151.77,156.88,153.3,149.95,160.37,103.83,77.52,162.29,,,,0.11155760513170392,0.0810634502772371,0.07417666754862785,0.06158831067652788,0.03450152101283027,0.06170308530731887,0.026832453672005093,0.041352801721002815,0.06206063565059343,0.11225140156711082,0.07994904691376013,0.08100306422273607,0.07075141111603672,0.05326560070499022,0.057071370320755155,0.01341769051632167,0.03295652063075906,0.04755587933209284,0.45270842645943954,
harsha_1,169.37,167.86,175.1,166.55,157.11,164.57,173.6,157.23,166.15,171.86,159.92,167.3,159.93,156.63,167.35,167.97,167.96,172.29,167.52,160.29,158.83,174.69,154.85,161.52,174.16,153.68,161.82,160.71,153.08,164.76,106.1,93.05,154.84,,,,0.10793640455812971,0.08616866403989556,0.08934803101873405,0.08158123957687818,0.056594999336603016,0.07120224637889909,0.011972487206612576,0.03344472225263813,0.05512724205944039,0.11228963393007212,0.08916783444525389,0.09531375587951878,0.08838675628049952,0.06547016890635343,0.06825510789156948,0.0076452295495913845,0.029428607422766092,0.054314053509243655,0.6255396827934876,0.8237850647206538
harsha_1,166.64,164.32,175.55,171.91,163.05,163.0,168.4,145.35,150.23,165.16,142.58,155.93,148.44,124.89,160.87,170.93,167.68,175.28,169.4,164.0,168.5,170.77,158.57,171.87,171.4,153.53,171.95,136.65,148.7,150.4,104.02,92.7,155.72,,,,0.10854656223036614,0.09937115933626949,0.0840225625890582,0.06933824072396202,0.028908033348687252,0.08372728277950195,0.03845425623481633,0.048053161918659396,0.10323923202086593,0.11001960630221916,0.09718340159939588,0.08802858573986498,0.0689799836720291,0.039495744422802834,0.08184682479596235,0.033244616093486716,0.05618143138711471,0.09771375914361898,0.6486604800839372,0.7786851097595291
harsha_1,165.97,163.09,178.38,171.91,164.57,163.39,167.79,146.77,154.57,163.91,142.28,160.64,149.45,124.26,159.07,169.54,168.42,173.43,167.21,159.19,167.28,168.46,158.91,171.38,166.89,156.94,173.76,167.37,146.3,166.98,103.64,97.3,158.44,,,,0.10777229119886415,0.10110036945279317,0.0895980469002334,0.06877660951388187,0.02676706697222104,0.08604091073175774,0.034842401896948094,0.055659609192527146,0.09994259926197482,0.10978330044859466,0.09400714990524782,0.08949105734298556,0.08019871005431622,0.03767493858111701,0.07893226760647318,0.026622694678352113,0.04044101758339854,0.08302932355426573,0.6966002203870248,0.7674359482124038
harsha_1,166.33,162.85,178.18,171.61,163.24,166.06,167.15,143.76,154.87,165.3,140.46,162.26,152.49,126.16,158.67,169.48,167.49,174.17,164.44,161.29,168.18,169.29,159.25,169.42,170.14,162.15,171.81,165.12,160.5,172.8,102.77,84.75,154.84,,,,0.10862094118617471,0.10101699805360642,0.0870367692183709,0.06803397788464993,0.026771352435987276,0.08759420427195282,0.03680850077837262,0.05302639204177546,0.09883155017924411,0.10982763706346141,0.0905087534298382,0.09223907824371437,0.08846578515384175,0.05906156698017921,0.07463001468825613,0.014508164828751951,0.02927399063230373,0.06031709917524668,0.5364357837921433,0.6563858893244554
harsha_1,166.74,162.56,178.64,173.83,163.89,165.73,169.0,144.58,155.52,164.76,140.3,159.9,150.2,125.91,160.81,168.48,168.13,174.21,165.76,160.42,165.9,169.89,159.93,168.79,168.52,160.47,171.34,160.0,154.75,171.3,100.89,78.51,151.4,,,,0.10916633574521388,0.1011853674596932,0.08530252206043912,0.06737149423968103,0.029009955123185903,0.08704808253036712,0.04004773993156555,0.052703201499985086,0.10099002152899528,0.11269366636845199,0.0894488023933102,0.09248724354349147,0.08859067253913419,0.05242319762242885,0.0718738265709455,0.01765746319680496,0.03251916610410864,0.07083239327619832,0.4830403813131469,0.6233651417310233
harsha_1,165.1,163.34,176.78,171.47,161.88,165.79,165.22,141.37,156.99,164.14,136.15,160.64,140.94,125.9,166.76,169.52,169.23,174.59,167.66,165.51,169.12,169.3,162.76,170.44,168.41,160.43,173.1,172.55,141.62,166.57,103.61,91.09,163.72,,,,0.10821076323498767,0.09840213122164602,0.08138966902164663,0.06161261797001462,0.03188282891528044,0.08332378826511555,0.041331478235270884,0.05408971060803425,0.10377185580013201,0.11352082466601979,0.09261863683147764,0.08987374951933204,0.08264650135190199,0.03412718048161461,0.0724539306048895,0.024224643560378133,0.03840342436788296,0.0915810688223746,0.6167288223700742,0.715375248377364
harsha_1,166.26,164.21,175.93,174.06,163.58,167.27,167.89,144.06,153.26,168.5,137.63,159.66,143.67,122.39,170.37,167.96,169.67,175.29,168.28,165.46,168.85,169.73,163.02,171.93,165.58,159.26,173.05,162.78,138.02,160.35,106.45,95.36,163.62,,,,0.10782376193611175,0.09994683116144468,0.0829397526686865,0.059747585648762765,0.03294875009575393,0.08156480475948003,0.04215050212322168,0.05610781180122137,0.10361945144984466,0.11223531422344418,0.09505606825363941,0.09745362990242501,0.08760121618600157,0.03453082364531356,0.07196661339100723,0.01907304480424531,0.04374282393423973,0.11002867475988891,0.6592697211938354,0.7671054133430202
harsha_1,166.87,163.89,174.57,175.12,163.65,167.07,170.08,148.56,155.47,166.01,139.13,159.27,156.78,123.13,162.83,168.59,171.72,175.17,168.93,162.99,168.21,169.64,159.81,170.88,165.61,157.58,172.07,164.67,131.67,162.33,106.04,95.8,169.17,,,,0.10646194233495472,0.09919537496843454,0.08160740614401461,0.061027951885124464,0.03142489276792744,0.08309528656273872,0.04391614759942215,0.056602439047296046,0.09940260602533549,0.11302884922905715,0.09349740912595808,0.09283844101349213,0.08304870586402682,0.029566882376096892,0.06967442082607817,0.021879439916940833,0.042959167115485544,0.10740125193118262,0.6708796933883634,0.7357790189409827
harsha_1,166.44,164.08,174.3,173.99,161.9,165.97,168.72,145.35,153.03,168.66,135.81,157.87,149.31,119.79,172.05,167.36,170.65,177.06,169.14,166.48,169.43,167.28,160.32,172.25,165.13,140.96,171.1,144.7,136.57,155.76,106.92,97.7,173.89,,,,0.10779070839506873,0.097025835269948,0.0787919582576303,0.05475931663762785,0.03338882415053832,0.08031493868640481,0.04423572787254108,0.05810016846959868,0.09934900973626846,0.10943598137650237,0.08999555571850675,0.08219137879149903,0.05409409045766042,0.03243488461384646,0.0686922832330709,0.030931720830042586,0.06338689348723087,0.0915811125481583,0.6931288950955076,0.7730175505633752
harsha_1,166.92,164.56,175.59,174.41,162.05,167.08,168.17,144.88,155.84,165.28,134.35,161.48,154.71,115.73,168.82,169.02,170.25,176.03,169.18,164.83,170.07,169.08,161.84,173.18,166.95,154.35,172.87,141.26,139.6,154.71,105.99,99.76,167.26,,,,0.1084614276781399,0.09743179312771519,0.07960767526247285,0.05874609423972267,0.030661079605969865,0.07962978996043484,0.04340469941918546,0.05591293636728063,0.10103473752639124,0.11488091786650174,0.09199767060087807,0.09076149605102572,0.0760563799873331,0.03363976302932234,0.06674965146087351,0.02494316856461164,0.04827183000409057,0.10923358906512887,0.6906413504648093,0.7459921897085671
harsha_1,166.82,163.95,175.58,174.25,161.57,165.75,168.45,145.8,156.39,166.34,137.09,160.49,148.23,122.91,166.75,168.71,171.8,176.65,169.45,165.26,170.8,167.14,157.45,172.51,156.51,138.44,169.6,126.55,139.24,157.34,106.09,100.08,164.5,,,,0.1081259421482061,0.09790803075643446,0.07969619099651752,0.058018752288017485,0.03233141236474508,0.0815498730588456,0.04493844194355065,0.056714860638263,0.10048908323817912,0.11439073838349649,0.08939988368911224,0.08190221441463721,0.055739671299989774,0.03984486570783138,0.0661160878603813,0.03240174153594128,0.06221811116777702,0.09660859360519457,0.7030929048417321,0.8165874467966784
harsha_1,167.15,163.68,175.93,174.44,163.66,167.81,169.51,148.46,158.75,165.68,140.91,162.48,152.68,123.39,161.9,167.72,171.05,175.88,167.63,162.27,169.32,165.89,154.48,171.3,165.62,146.19,170.96,133.83,143.61,151.83,105.77,97.24,161.6,,,,0.10824665361862651,0.09997346009473766,0.0825389606707586,0.06778716372086006,0.03294980141785934,0.08399439402960289,0.043757520497931884,0.0510224613527682,0.1070012134541552,0.1163137707949071,0.08964730458210766,0.07643314068772064,0.05823443397360037,0.03503410826861916,0.0671845972698205,0.0389076555857362,0.054967622132474116,0.0904385734188241,0.6647379957739593,0.7497572069541457
harsha_1,166.98,163.39,176.04,174.52,162.12,165.95,169.18,147.49,160.13,163.4,143.04,162.74,154.41,123.03,161.32,168.17,171.79,175.11,168.83,165.43,170.44,167.19,158.98,172.72,165.07,145.09,171.43,141.15,141.36,157.65,106.29,98.65,162.46,,,,0.1098280604076185,0.10113378714673298,0.08572435245041174,0.07049164598503571,0.03307527155677084,0.08290363554755431,0.040955949280173744,0.05164799380178907,0.10698135666479991,0.1176562087427604,0.09290146692070336,0.08145699309021494,0.05972264359221666,0.03624298388660001,0.06855215088933028,0.03725883273334739,0.05931245777410575,0.09202678763267204,0.6784762919161451,0.7977788529231377
harsha_1,166.81,163.15,175.41,173.55,162.99,164.66,171.15,150.14,161.93,163.22,148.79,167.19,151.83,117.14,164.25,167.36,171.57,175.12,167.84,161.76,168.72,167.76,158.46,171.57,169.53,153.63,172.06,144.34,142.45,151.43,106.69,96.73,164.89,,,,0.10958745817150037,0.09978353347411409,0.0887702405263505,0.08791480210561807,0.03153578706439084,0.08276100000773616,0.03436569074046258,0.03619461937251626,0.11957534170755788,0.1162543843944751,0.09104505340949967,0.0816980180728789,0.07015947085640342,0.03366887031138122,0.0671630865997214,0.03431896509763296,0.045335227539346684,0.09860487174929337,0.6554214633075245,0.7506443140878555
harsha_1,166.59,163.84,175.86,172.78,164.5,165.93,171.18,150.63,162.22,164.2,149.5,165.77,154.62,120.4,164.03,167.64,171.57,174.98,167.99,166.4,171.54,165.68,159.16,172.57,161.95,144.02,172.15,129.74,141.97,155.04,107.26,98.54,162.54,,,,0.1093106984487986,0.09930809181232945,0.08811170868822403,0.08633789325666338,0.03428925292373808,0.08355520289011649,0.035315303802880664,0.0374725720214723,0.11673374899558556,0.11545534779718614,0.09046098204805106,0.07630867728500056,0.05328888926334682,0.034090556559356604,0.0674661082854414,0.037943932991695364,0.05860311735019985,0.09006902846966214,0.6855552038884306,0.7790304294150018
harsha_1,167.26,163.77,176.46,173.37,161.45,165.85,166.24,144.18,157.75,161.85,137.58,161.03,147.31,128.05,163.82,169.06,171.71,174.69,168.12,165.46,170.06,167.1,161.13,170.02,167.56,155.21,171.48,146.0,132.33,160.33,105.78,96.87,161.76,,,,0.10951001234977673,0.09900386555275084,0.08008752745825025,0.06385848451335714,0.034800520727612694,0.08258414730267324,0.04617026238045003,0.05352245769263963,0.10591398807955428,0.11596870664823149,0.09038689784002218,0.08188646214802878,0.06922341503375926,0.02879980009059923,0.06565169434530362,0.030958510463446238,0.04564630523578131,0.09982568687556534,0.6746532518526233,0.7730641085818087
harsha_1,167.58,163.84,174.91,174.33,162.04,166.73,167.48,147.63,158.49,163.05,140.95,160.21,152.44,132.02,161.94,167.99,171.42,173.5,165.99,163.62,169.84,169.67,162.16,171.44,170.11,160.53,172.35,171.97,144.32,171.37,106.21,97.74,161.82,,,,0.11029547761929485,0.10083477542190745,0.0825850201885532,0.06703171774014154,0.0357092584450203,0.08432502775911396,0.04731318336711969,0.05384435252630538,0.10564774627560236,0.1143776474011758,0.08973610399968636,0.0892820651931741,0.08046387722440006,0.037691440695862985,0.0666432800688594,0.021834009661183956,0.039099571530764675,0.0804778408209153,0.6787580381139342,0.7649126886605326
harsha_1,166.48,163.46,175.85,174.57,165.88,167.17,169.72,151.22,160.94,160.46,147.45,166.74,147.68,116.8,165.22,168.27,173.05,174.1,167.01,166.94,171.62,166.37,160.23,171.78,162.44,145.27,172.56,129.19,136.57,156.23,106.74,98.89,163.97,,,,0.10917540696136578,0.10082096491673151,0.08998536541025517,0.08852998696049733,0.032258964460705024,0.0828436277488501,0.03484177567105154,0.03761966962195039,0.12314224674629784,0.11492700961116474,0.09154616542942096,0.07567837028300729,0.0544337404899058,0.03194912146280809,0.06913371634545257,0.03966917391349462,0.05622494966267929,0.09232985914693155,0.6883260738365172,0.7777124928441553
harsha_1,167.31,163.04,176.93,175.55,165.95,167.79,169.46,151.9,160.2,162.73,146.89,164.58,151.03,124.78,162.09,169.34,172.86,175.37,167.95,167.45,171.52,168.45,162.77,172.13,166.07,149.89,171.94,129.9,135.27,159.92,107.08,98.36,164.32,,,,0.10813345466270448,0.10254010219443772,0.08500740407344132,0.0762485517527952,0.03420762063932018,0.08324173735141631,0.04350532473562235,0.04542892966182912,0.11397399306394417,0.11349804394834831,0.09087685026162053,0.08116460013478363,0.05917465041510382,0.031927887647797165,0.0668984094622256,0.03219604917044085,0.055718745951912674,0.09847393921172899,0.6720333161321833,0.7814205746918946
harsha_1,167.84,163.87,176.6,174.83,166.89,166.87,172.17,154.29,160.92,162.75,152.96,167.38,147.4,119.92,163.79,167.89,171.58,174.52,167.61,162.64,169.12,166.69,159.36,171.28,167.98,153.95,172.83,146.77,143.83,158.74,107.73,97.99,165.86,,,,0.109776403666986,0.10169745894733886,0.08824333377865091,0.09034076751701475,0.03358072408913003,0.08118493456198678,0.036110740259491396,0.03239150397211163,0.12165798750535699,0.11457415250751722,0.09199383890741795,0.08185951080673924,0.06761652633921451,0.031365599787435895,0.06696495995980055,0.03291605124196809,0.047923000983699705,0.09903840047656436,0.6655680285282888,0.7747491417372858
harsha_1,167.11,162.81,177.03,175.22,166.24,166.71,170.23,151.98,161.02,160.77,148.39,165.86,147.43,120.43,163.86,168.73,171.35,175.05,169.53,165.8,170.78,168.19,160.84,171.76,165.62,144.81,170.82,138.41,141.52,143.61,106.88,97.88,171.28,,,,0.10690754417579058,0.09967168177528049,0.08809399646344912,0.08441678400834471,0.0332316205985563,0.08185251020131011,0.03617076862941688,0.039600542171366306,0.12216370020810026,0.1110047023117448,0.08787827890230954,0.07417951939333994,0.0541397417812054,0.029918463969769986,0.06640001252366998,0.03701651456887421,0.054198237230674864,0.08628131519977134,0.6520785189148611,0.7587131250215772
harsha_1,168.83,162.96,177.52,175.13,162.7,165.26,168.66,146.79,157.42,163.34,141.51,160.52,151.79,132.84,160.71,167.59,172.25,173.54,168.02,160.63,167.94,166.8,156.98,170.46,169.27,147.8,173.39,139.64,142.23,144.99,107.04,101.73,172.46,,,,0.1093476389262542,0.09844552975167896,0.08178981730371589,0.0683049332777981,0.03502431431320052,0.08088995514609963,0.04476410436098217,0.050919951662042454,0.105894977240073,0.11376053914295586,0.08752035754976037,0.07770544840302955,0.059377128782044396,0.028782400132788606,0.06242728835534516,0.03185671953227043,0.05248390248644888,0.09195530371972714,0.6885477268057624,0.7772872364108624
harsha_1,167.22,161.48,178.32,175.16,162.51,164.41,168.68,145.31,156.79,165.92,137.73,160.42,151.88,131.65,161.96,168.52,171.44,175.54,169.4,159.97,166.14,170.36,158.67,169.0,173.93,157.14,171.76,134.06,144.28,153.25,107.3,101.17,160.03,,,,0.10942120623544542,0.09698216260168839,0.08039507339077538,0.059958492025729226,0.034085545239118,0.07959963295543314,0.04474551412406563,0.05821160455557033,0.09881672664338205,0.11200964449766995,0.08588482957266882,0.07644602172514539,0.06782986867126131,0.03300723990009601,0.061959293838872075,0.030798001090288192,0.041053889268536044,0.10466759315616755,0.6814454277497335,0.7714087493608924
harsha_1,168.78,162.91,177.5,176.0,161.38,164.21,169.18,146.05,154.34,166.44,137.93,155.13,160.0,122.19,164.14,168.24,172.5,175.79,171.17,162.77,168.48,171.97,160.43,171.32,166.77,148.24,171.81,118.61,154.12,162.23,106.48,100.6,161.91,,,,0.10662204572202215,0.09301035374999263,0.0778892065374365,0.05485660395148479,0.02936335787786021,0.07717689978922414,0.041014396102844866,0.059059393351593575,0.09411078017176874,0.10639512023711485,0.08359809172977223,0.07401812095312117,0.050648018256121974,0.042820524931836516,0.06303526693877784,0.030465541108383568,0.05820800037029466,0.0994007494325733,0.6874296109586931,0.7983031218194193
harsha_1,167.31,162.44,176.52,176.22,159.49,163.47,171.25,143.84,153.32,167.32,134.59,157.59,167.78,111.56,164.8,163.17,172.3,175.02,169.25,145.14,154.12,175.82,144.85,151.59,173.0,154.54,167.91,150.97,122.63,160.51,104.8,92.11,157.67,,,,0.10456675370153515,0.09076804658951644,0.07617287100983773,0.057648504938012345,0.027795563550018595,0.07470560856891345,0.04063842335973263,0.053687746421128085,0.09211979598674988,0.10683192650064731,0.06950225157318346,0.060543725414988925,0.0636925462224484,0.03594264993899083,0.0589523100416344,0.022675381478703408,0.02267854643783089,0.07440605038716545,0.6033216038437053,0.7549174608997732
